Date,ITUB4_BRL,PETR4_BRL,USD_BRL,VALE3_BRL,WEGE3_BRL,IBOV_PONTOS,SP500_BRL,DOWJONES_BRL
2022-05-27,17.4468994140625,13.180598258972168,4.768199920654297,60.52124786376953,23.799856185913086,111942.0,19827.32075560838,158366.03770688176
2022-05-30,17.286823272705078,12.917845726013184,4.729599952697754,61.17786407470703,23.18262481689453,111032.0,19666.812815805897,157084.01847895235
2022-05-31,17.4468994140625,12.947997093200684,4.752399921417236,60.867191314697266,23.028310775756836,111351.0,19637.62887118268,156782.2488934826
2022-06-01,17.205068588256836,12.930768013000488,4.730400085449219,62.30044174194336,23.7907772064209,111360.0,19400.458650056273,155219.7082132399
2022-06-02,17.278480529785156,12.818778991699219,4.815499782562256,63.472469329833984,23.899702072143555,112393.0,20113.47495532711,160107.09112994373
2022-06-03,17.118309020996094,13.042763710021973,4.7957000732421875,62.45576858520508,23.52754783630371,111102.0,19703.32576625049,157777.0899530053
2022-06-06,17.058242797851562,13.05137825012207,4.775000095367432,62.519317626953125,23.58200454711914,110186.0,19679.82948240568,157172.85860784352
2022-06-07,17.058242797851562,13.20644474029541,4.7941999435424805,63.980812072753906,23.554777145385742,110070.0,19947.132663828786,159072.22831110656
2022-06-08,16.73122215270996,13.14183235168457,4.867526054382324,61.777984619140625,22.156919479370117,108368.0,20033.617803914007,160194.65561766177
2022-06-09,16.444252014160156,12.95230770111084,4.898099899291992,59.68811798095703,22.25676727294922,107094.0,19679.6840722044,158075.34485690296
2022-06-10,16.083871841430664,12.77139663696289,4.903299808502197,59.70223617553711,21.784767150878906,105481.0,19127.08661771554,153928.25659850612
2022-06-13,15.890323638916016,12.607715606689453,4.984000205993652,57.8100700378418,21.621381759643555,102598.0,18688.156108337454,152095.43961437978
2022-06-14,15.783551216125488,12.749861717224121,5.113399982452393,57.697113037109375,22.011693954467773,102063.0,19101.00326658017,155267.52158865426
2022-06-15,15.85028076171875,12.525875091552734,5.116099834442139,57.661808013916016,21.784767150878906,102807.0,19389.96716157545,156903.25765832607
2022-06-16,15.85028076171875,12.525875091552734,5.052000045776367,57.661808013916016,21.784767150878906,102807.0,18524.522306523286,151191.56058870256
2022-06-17,15.65007495880127,11.763466835021973,5.052199840545654,54.65409851074219,20.722755432128906,99825.0,18566.026506071794,151004.08599777613
2022-06-20,16.330793380737305,11.896998405456543,5.152100086212158,53.30556869506836,21.87553596496582,99853.0,18933.143933637184,153989.98239220586
2022-06-21,16.15727424621582,11.6600923538208,5.18720006942749,53.65858840942383,22.964773178100586,99685.0,19528.719152004924,158366.51491963863
2022-06-22,16.037160873413086,11.625631332397461,5.122799873352051,53.19966125488281,23.4095458984375,99522.0,19261.163465516875,156158.97890578024
2022-06-23,15.67009449005127,11.410263061523438,5.193600177764893,51.25807189941406,23.51847267150879,98080.0,19713.503901310032,159325.9391033575
2022-06-24,15.643394470214844,11.324116706848145,5.23799991607666,52.68426513671875,24.017704010009766,98672.0,20489.69374056137,165000.55755948275
2022-06-27,15.73682975769043,12.0520658493042,5.241399765014648,55.105960845947266,23.575199127197266,100764.0,20442.03620057227,164780.48734801635
2022-06-28,15.563304901123047,12.202823638916016,5.236800193786621,56.09440612792969,23.775217056274414,100591.0,20012.694036268396,162063.20445648767
2022-06-29,15.403135299682617,12.095138549804688,5.266600131988525,55.6284294128418,23.66611671447754,99622.0,20112.250993494876,163418.97102168482
2022-06-30,15.1295166015625,12.030527114868164,5.1809000968933105,54.05396270751953,24.0479736328125,98542.0,19611.67500164127,159444.42664990202
2022-07-01,15.26152229309082,12.288969993591309,5.251999855041504,53.023162841796875,24.09343719482422,98954.0,20090.633015798405,163322.8037812505
2022-07-04,15.114585876464844,12.55172061920166,5.330999851226807,52.719566345214844,24.084341049194336,98609.0,20392.834077377804,165779.48718410823
2022-07-05,15.22144889831543,12.073599815368652,5.3282999992370605,52.45832824707031,24.56620979309082,98295.0,20414.794761700905,165005.83694746718
2022-07-06,15.081193923950195,11.918534278869629,5.385200023651123,52.95256042480469,24.638948440551758,98719.0,20706.525327659212,167144.11338720098
2022-07-07,15.29491901397705,12.267433166503906,5.427999973297119,54.49171447753906,25.102632522583008,100730.0,21183.42189188255,170355.34080256708
2022-07-08,15.301602363586426,12.405269622802734,5.338200092315674,53.23497772216797,24.793502807617188,100289.0,20815.67005040357,167289.31730823684
2022-07-11,15.054479598999023,12.344964981079102,5.254000186920166,51.42046356201172,24.166166305541992,98212.0,20251.175581310526,163787.36036608182
2022-07-12,15.021077156066895,12.159748077392578,5.377200126647949,51.5757942199707,24.175260543823242,98271.0,20534.45210620179,166592.81201981567
2022-07-13,14.960970878601074,12.16836166381836,5.436500072479248,51.3992805480957,24.302541732788086,97881.0,20668.37740482262,167296.26996866986
2022-07-14,14.793989181518555,11.841001510620117,5.390900135040283,47.97500991821289,24.002513885498047,96121.0,20433.55942210788,165124.18716814276
2022-07-15,15.061148643493652,12.043447494506836,5.422800064086914,48.27155303955078,24.138891220092773,96551.0,20949.143818964716,169669.97706219926
2022-07-18,15.26152229309082,12.319120407104492,5.410099983215332,48.52573013305664,23.74794578552246,96916.0,20725.28204903053,168105.92345814407
2022-07-19,15.775810241699219,12.568948745727539,5.436800003051758,48.63162612915039,24.511659622192383,98245.0,21402.995885451324,173037.30978462845
2022-07-20,15.575429916381836,12.564640998840332,5.413099765777588,47.57963562011719,23.62974739074707,98287.0,21435.333233879646,172541.68809240125
2022-07-21,15.70234203338623,12.500030517578125,5.470200061798096,48.41275405883789,23.02968406677246,99033.0,21875.056270027882,175248.2544966163
2022-07-22,15.53536319732666,12.633562088012695,5.497799873352051,48.86461639404297,23.49337387084961,98925.0,21780.248267994262,175375.90736783296
2022-07-25,15.762450218200684,13.223672866821289,5.496699810028076,49.76834487915039,24.19881820678711,100270.0,21804.529157520155,175839.6416376345
2022-07-26,15.675621032714844,13.35720443725586,5.356299877166748,49.67656707763672,23.94293785095215,99772.0,21002.319894902757,170124.32777909562
2022-07-27,15.72905445098877,13.50365161895752,5.350100040435791,49.789512634277344,24.555217742919922,101438.0,21526.71659841563,172260.3267249819
2022-07-28,15.829243659973145,13.908547401428223,5.243000030517578,49.9095458984375,25.523906707763672,102597.0,21351.750255872495,170552.85558842868
2022-07-29,15.775810241699219,14.709722518920898,5.182700157165527,49.24587631225586,25.62442970275879,103165.0,21406.05483458843,170226.45474454388
2022-08-01,15.687347412109375,14.507272720336914,5.171199798583984,48.066802978515625,25.478208541870117,102225.0,21298.25802044198,169607.07139387727
2022-08-02,15.854452133178711,14.57188606262207,5.184000015258789,49.5988883972168,25.935138702392578,103362.0,21208.728718676604,167941.74536932632
2022-08-03,15.968074798583984,14.580498695373535,5.277699947357178,47.67142105102539,25.69753646850586,103775.0,21929.740077939816,173174.5295226574
2022-08-04,16.355745315551758,14.735563278198242,5.282700061798096,47.39606857299805,26.328096389770508,105892.0,21933.45338504878,172885.97568729892
2022-08-05,16.663211822509766,15.01984977722168,5.211100101470947,48.010311126708984,26.34637451171875,106472.0,21600.99972427846,170942.15933172405
2022-08-08,16.870418548583984,15.777953147888184,5.164599895477295,48.41981506347656,27.168838500976562,108402.0,21381.753745883005,169566.9278104417
2022-08-09,17.311555862426758,16.036392211914062,5.110099792480469,49.422386169433594,27.031761169433594,108651.0,21066.23418937996,167480.5065381229
2022-08-10,17.632381439208984,15.984707832336426,5.123700141906738,49.45768356323242,28.036996841430664,110236.0,21572.008486328647,170667.94992020354
2022-08-11,17.65912628173828,15.614272117614746,5.093699932098389,51.1804084777832,27.534378051757812,109718.0,21430.571012805915,169807.00326607376
2022-08-12,17.87302017211914,16.77378273010254,5.1570000648498535,51.835453033447266,28.238048553466797,112764.0,22072.733323953813,174105.74106830545
2022-08-15,18.026742935180664,16.779075622558594,5.074900150299072,50.72151184082031,27.726285934448242,113032.0,21807.55712569016,172102.2539895866
2022-08-16,18.233949661254883,16.932476043701172,5.095600128173828,51.850303649902344,27.954748153686523,113512.0,21937.578667048365,174024.99529145658
2022-08-17,18.28073501586914,17.329208374023438,5.1417388916015625,50.66952133178711,27.80853271484375,113708.0,21975.997893109918,174717.9344998598
2022-08-18,18.227266311645508,17.67833137512207,5.164999961853027,50.2907829284668,28.183212280273438,113813.0,22125.518147135153,175605.0354608521
2022-08-19,18.008575439453125,16.78436279296875,5.166999816894531,49.72638702392578,27.278499603271484,111496.0,21848.555284824222,174162.71052733064
2022-08-22,17.805770874023438,17.14406394958496,5.168399810791016,48.99861145019531,26.456029891967773,110501.0,21386.78794439882,170885.95243781805
2022-08-23,17.853099822998047,17.68891143798828,5.156099796295166,52.139930725097656,26.31895637512207,112857.0,21288.143811252667,169685.12948951684
2022-08-24,17.927467346191406,17.794706344604492,5.103499889373779,50.46158218383789,26.309818267822266,112898.0,21132.419336599996,168258.46405000426
2022-08-25,18.150541305541992,17.60427474975586,5.110099792480469,51.441856384277344,26.456029891967773,113532.0,21457.922839440405,170124.32445693016
2022-08-26,18.042383193969727,17.794706344604492,5.108699798583984,50.66952133178711,26.328096389770508,112299.0,20729.36637571547,164926.20107319206
2022-08-29,17.981538772583008,18.239046096801758,5.0625,49.68925094604492,25.926000595092773,112323.0,20404.963668823242,162501.13806152344
2022-08-30,17.900423049926758,17.154647827148438,5.027200222015381,48.24855041503906,25.944276809692383,110431.0,20039.22399514506,159819.06440181192
2022-08-31,17.447505950927734,17.57782554626465,5.1219000816345215,47.8995246887207,25.852895736694336,109523.0,20257.114822864532,161393.2723887451
2022-09-01,17.71649742126465,17.90578842163086,5.181700229644775,47.44651412963867,25.935138702392578,110405.0,20555.02806199179,164034.07837891113
2022-09-02,17.960018157958984,17.67833137512207,5.2403998374938965,46.72616195678711,27.607484817504883,110864.0,20564.691517459578,164121.1450207187
2022-09-05,18.250896453857422,17.636014938354492,5.171000003814697,48.43421173095703,28.238048553466797,112203.0,20292.34852546791,161947.65053157974
2022-09-06,18.0817813873291,16.98008155822754,5.153900146484375,47.283138275146484,27.680593490600586,109764.0,20142.420711502433,160519.7702587843
2022-09-07,18.0817813873291,16.98008155822754,5.247200012207031,47.283138275146484,27.680593490600586,109764.0,20883.17452748865,165713.28911207616
2022-09-08,17.95325469970703,16.821392059326172,5.246699810028076,47.906944274902344,27.607484817504883,109916.0,21019.22348627716,166711.36558834277
2022-09-09,18.09531593322754,16.816102981567383,5.2133002281188965,51.6497917175293,27.826814651489258,112300.0,21204.36937586416,167616.52196488157
2022-09-12,18.31855010986328,16.65212059020996,5.146299839019775,52.10279846191406,29.060514450073242,113407.0,21153.403125414625,166644.08402513526
2022-09-13,18.129135131835938,16.213071823120117,5.0920000076293945,50.68437957763672,27.9730281829834,110794.0,20025.257211644668,158386.5110576246
2022-09-14,18.061491012573242,16.461692810058594,5.189799785614014,49.7560920715332,27.982166290283203,110547.0,20479.001902712393,161584.8825961668
2022-09-15,18.108840942382812,16.429950714111328,5.162700176239014,50.75863265991211,27.424718856811523,109954.0,20141.500836740015,159846.59518402442
2022-09-16,18.0479679107666,16.281837463378906,5.246099948883057,50.68437957763672,27.854225158691406,109280.0,20319.87672485877,161697.49557660054
2022-09-19,18.724424362182617,16.54103660583496,5.250699996948242,52.32558822631836,27.963891983032227,111824.0,20477.15184705844,162875.0320404917
2022-09-20,19.34676742553711,16.445819854736328,5.170899868011475,51.57552719116211,28.448226928710938,112517.0,19938.627574582002,158778.8430779893
2022-09-21,19.143827438354492,16.48813819885254,5.141499996185303,50.8328971862793,28.493925094604492,111936.0,19485.924729072838,155189.90113974083
2022-09-22,19.52941131591797,16.895444869995117,5.170400142669678,51.99882507324219,28.338571548461914,114070.0,19430.311981659033,155508.4689472802
2022-09-23,19.143827438354492,15.837499618530273,5.115499973297119,50.92201614379883,27.93647575378418,111716.0,18892.71786646801,151369.74236414768
2022-09-26,18.731189727783203,15.493666648864746,5.258800029754639,51.033409118652344,27.976850509643555,109114.0,19221.12466617627,153876.7513745511
2022-09-27,18.62295913696289,15.69467544555664,5.389400005340576,50.27592849731445,27.500957489013672,108376.0,19656.704956002068,157020.11652473826
2022-09-28,18.61618995666504,15.483086585998535,5.3780999183654785,50.7512092590332,27.748056411743164,108451.0,20001.368930479977,159642.12093127426
2022-09-29,18.89354705810547,15.50424575805664,5.374199867248535,50.818050384521484,27.583328247070312,107664.0,19564.613233275013,157064.26602338254
2022-09-30,18.981477737426758,15.763442993164062,5.396200180053711,53.49893569946289,29.41367530822754,110037.0,19348.723921971396,155008.60096940026
2022-10-03,20.137365341186523,17.022401809692383,5.414299964904785,54.9544792175293,30.73152732849121,116134.0,19916.123049786547,159672.52807594836
2022-10-04,20.171213150024414,16.593936920166016,5.16349983215332,56.28378677368164,30.42036247253418,116230.0,19574.466065731365,156538.31484510005
2022-10-05,20.171213150024414,17.218124389648438,5.17579984664917,57.15266036987305,30.813884735107422,117198.0,19581.500195465633,156691.4872555239
2022-10-06,19.805688858032227,17.80528450012207,5.195199966430664,55.867919921875,30.868797302246094,117561.0,19453.5302797677,155476.43484224752
2022-10-07,19.846298217773438,17.789417266845703,5.220099925994873,56.07585906982422,30.52103042602539,116375.0,18999.388437848655,152932.16641704366
2022-10-10,19.636470794677734,17.58840560913086,5.198400020599365,54.94706726074219,31.36298942565918,115941.0,18778.647691991064,151808.2564609358
2022-10-11,19.501087188720703,17.45616340637207,5.186800003051758,54.575748443603516,31.02437400817871,114827.0,18614.595778823365,151657.82794469967
2022-10-12,19.501087188720703,17.45616340637207,5.292099952697754,54.575748443603516,31.02437400817871,114827.0,18930.000448840437,154586.73583603464
2022-10-13,19.38601303100586,17.95339584350586,5.291500091552734,53.602909088134766,30.630855560302734,114300.0,19419.328635917045,158949.89335071295
2022-10-14,19.39278221130371,17.67833137512207,5.259799957275391,51.85772705078125,30.07259750366211,112072.0,18846.23179247137,155873.27797878534
2022-10-17,19.548471450805664,17.662460327148438,5.327400207519531,52.674617767333984,30.758981704711914,113624.0,19593.911333119497,160811.94539695978
2022-10-18,20.029056549072266,18.096220016479492,5.2773590087890625,53.43952178955078,31.62839698791504,115743.0,19631.66986244172,161085.0550354123
2022-10-19,20.035831451416016,18.73628044128418,5.239799976348877,52.80828857421875,31.710752487182617,116274.0,19361.89882007602,159414.68178395834
2022-10-20,20.34720230102539,19.291706085205078,5.269199848175049,53.48407745361328,31.719913482666016,117171.0,19315.72757381422,159833.7469992917
2022-10-21,21.024080276489258,19.952922821044922,5.216599941253662,55.051029205322266,32.214111328125,119929.0,19576.59542953968,162145.28352284152
2022-10-24,20.069679260253906,18.117382049560547,5.163400173187256,53.4172477722168,31.957857131958008,116013.0,19607.186467465363,162645.13892603572
2022-10-25,19.9072265625,17.73651885986328,5.30620002746582,53.4172477722168,32.076820373535156,114626.0,20477.210157995578,168932.1119060628
2022-10-26,19.480789184570312,17.302759170532227,5.315199851989746,54.60545349121094,34.75828170776367,112764.0,20360.405072094407,169231.22943748534
2022-10-27,19.83953285217285,17.43500328063965,5.383900165557861,52.659767150878906,35.53618240356445,114641.0,20498.123363214196,172463.97770980652
2022-10-28,19.99521827697754,17.22870445251465,5.339200019836426,50.090274810791016,35.20671081542969,114539.0,20828.53994222684,175455.72738311067
2022-10-31,20.577342987060547,15.768732070922852,5.28849983215332,49.85263442993164,36.863189697265625,116037.0,20476.96547681,173108.19644924253
2022-11-01,20.629928588867188,15.795183181762695,5.178800106048584,51.367591857910156,36.06698989868164,116929.0,19969.971594676143,169104.39157688804
2022-11-02,20.629928588867188,15.795183181762695,5.142399787902832,51.367591857910156,36.06698989868164,116929.0,19333.82875726791,165316.6330003012
2022-11-03,20.48093032836914,15.842790603637695,5.142600059509277,49.86748504638672,36.78997039794922,116896.0,19129.905982940225,164569.63015437126
2022-11-04,20.555423736572266,14.96998405456543,5.1149001121521,53.654884338378906,37.33907699584961,118155.0,19285.98686762608,165739.2372085033
2022-11-07,20.088104248046875,14.361661911010742,5.078132152557373,53.37269592285156,37.430599212646484,115342.0,19331.43372631108,166699.84417200089
2022-11-08,20.027149200439453,14.467456817626953,5.153326988220215,54.99161911010742,37.33907699584961,116160.0,19727.503130455734,170888.59052829444
2022-11-09,19.065414428710938,14.229415893554688,5.14300012588501,54.3232536315918,37.156044006347656,113580.0,19278.896333461045,167219.19470043946
2022-11-10,18.706457138061523,13.816816329956055,5.185200214385986,55.362937927246094,35.902252197265625,109775.0,20514.571179830935,174820.9494234156
2022-11-11,18.103681564331055,14.277024269104004,5.341579914093018,61.11830520629883,36.59779357910156,112253.0,21328.55432123237,180266.88778113574
2022-11-14,18.049497604370117,14.652597427368164,5.279058933258057,61.86834716796875,37.21094512939453,113161.0,20890.555963635445,177042.21160273068
2022-11-15,18.049497604370117,14.652597427368164,5.331200122833252,61.86834716796875,37.21094512939453,113161.0,21280.711362192174,179090.58922632784
2022-11-16,17.792129516601562,14.361661911010742,5.331699848175049,61.2222785949707,35.426361083984375,110243.0,21107.080250226427,178898.94031975418
2022-11-17,17.900495529174805,14.366950988769531,5.39900016784668,61.71239471435547,36.19510269165039,109703.0,21307.47841876466,181116.58899782598
2022-11-18,18.04271697998047,14.123621940612793,5.422100067138672,60.02663803100586,35.94801712036133,108880.0,21500.470756779425,182972.51563946903
2022-11-21,18.096904754638672,14.165940284729004,5.38129997253418,59.35084915161133,36.14019775390625,109748.0,21255.811698201112,181351.32256501913
2022-11-22,17.79890251159668,13.20312786102295,5.318600177764893,59.51422882080078,35.600242614746094,109037.0,21293.441715211608,181354.16903175786
2022-11-23,17.61603546142578,13.265380859375,5.357699871063232,60.10090637207031,35.6368522644043,108683.0,21576.8504350594,183201.503318863
2022-11-24,18.24590301513672,13.723785400390625,5.35830020904541,60.487064361572266,36.387290954589844,111831.0,21579.26815220737,183222.03131100163
2022-11-25,17.602487564086914,13.503072738647461,5.320000171661377,60.07862854003906,35.78327941894531,108977.0,21418.959714566823,182726.21214605868
2022-11-28,17.2841739654541,13.786036491394043,5.4085001945495605,60.37567138671875,34.318992614746094,108782.0,21438.969944278477,183074.8160658665
2022-11-29,17.433168411254883,14.363282203674316,5.364699840545654,62.70751953125,34.51118087768555,110910.0,21231.496401262935,181608.66899894178
2022-11-30,17.609262466430664,15.087671279907227,5.268199920654297,63.65066146850586,35.69176483154297,112486.0,21494.835744180717,182225.82109998167
2022-12-01,17.607669830322266,14.48213005065918,5.181589126586914,63.99970245361328,35.06029510498047,110926.0,21123.11113998061,178220.8187307045
2022-12-02,17.84488296508789,14.663224220275879,5.183599948883057,64.46012878417969,35.38060760498047,111924.0,21106.063658761675,178470.71853848733
2022-12-05,17.323015213012695,14.499107360839844,5.2179999351501465,64.39329528808594,34.410526275634766,109401.0,20865.947319289087,177135.97375166044
2022-12-06,17.722885131835938,14.510424613952637,5.28000020980835,65.32899475097656,34.51118087768555,109533.0,20809.853678471758,177388.68142379262
2022-12-07,17.5941104888916,14.346306800842285,5.234000205993652,63.00457763671875,34.099365234375,109361.0,20590.137681456283,175851.53001470864
2022-12-08,16.977371215820312,14.023726463317871,5.203999996185303,63.776920318603516,34.0444450378418,107245.0,20626.10607570072,175798.82423050888
2022-12-09,16.815763473510742,13.984112739562988,5.224299907684326,65.90081787109375,33.95292282104492,107689.0,20554.380458572414,174891.0717853792
2022-12-12,16.65680503845215,13.53136920928955,5.235000133514404,63.932865142822266,33.01030731201172,105264.0,20890.58243953553,178016.38403235003
2022-12-13,16.02785301208496,13.197471618652344,5.321300029754639,64.20262908935547,32.75404357910156,103892.0,21389.763144945027,181502.31037270278
2022-12-14,16.09697151184082,12.15049934387207,5.292799949645996,64.74658203125,33.916324615478516,103803.0,21146.429856632138,179777.1038396582
2022-12-15,16.186817169189453,12.473081588745117,5.277200222015381,64.9552230834961,33.934635162353516,103738.0,20558.65276491642,175214.75615890324
2022-12-16,16.366519927978516,12.478739738464355,5.311800003051758,63.84494400024414,34.27324676513672,102825.0,20462.966430359986,174866.90450827777
2022-12-19,16.85723304748535,12.665493965148926,5.306509017944336,63.61394500732422,34.9371223449707,104530.0,20258.44675105298,173828.1764408201
2022-12-20,17.03693962097168,13.055986404418945,5.291600227355957,63.89710235595703,35.22123718261719,106979.0,20222.485880977474,173827.68255764619
2022-12-21,17.106050491333008,13.338953018188477,5.198400020599365,64.2622299194336,35.1937370300293,107313.0,20161.68227129965,173504.2967562843
2022-12-22,17.140605926513672,13.576642036437988,5.199900150299072,63.89710235595703,35.68864822387695,107317.0,19876.045776918647,171739.64127767272
2022-12-23,17.4101619720459,14.216141700744629,5.165599822998047,64.32184600830078,35.28538513183594,109698.0,19860.801864576526,171518.2133165896
2022-12-26,17.064579010009766,14.114273071289062,5.164299964904785,64.91050720214844,35.00127410888672,108738.0,19855.804144093534,171475.0529198572
2022-12-27,16.967824935913086,14.21048355102539,5.21750020980835,66.46044158935547,34.836299896240234,108347.0,19979.112678408623,173437.83893724717
2022-12-28,17.313398361206055,14.03504467010498,5.292300224304199,66.31140899658203,35.468685150146484,110237.0,20021.935899544274,173988.13236869127
2022-12-29,17.278844833374023,13.865266799926758,5.2667999267578125,66.22944641113281,35.294551849365234,110031.0,20273.38777637109,174967.31112152338
2022-12-30,17.278844833374023,13.865266799926758,5.284599781036377,66.22944641113281,35.294551849365234,110031.0,20290.22085928917,175169.95009195805
2023-01-02,16.93830680847168,12.97109603881836,5.2855000495910645,66.61692810058594,34.91878890991211,106376.0,20293.677440404892,175199.7915188074
2023-01-03,16.5855770111084,12.642857551574707,5.360130786895752,66.49769592285156,34.04811096191406,104166.0,20497.88997160422,177615.28286561184
2023-01-04,16.63398551940918,13.044668197631836,5.478499889373779,66.61692810058594,34.27722930908203,105334.0,21108.495558257564,182268.42869644426
2023-01-05,17.152719497680664,13.514386177062988,5.430099964141846,67.73465728759766,34.350563049316406,107518.0,20678.364203731762,178813.61604575068
2023-01-06,17.450124740600586,13.435160636901855,5.349800109863281,68.80766296386719,34.85462951660156,108836.0,20837.899829879403,179917.0377291441
2023-01-09,17.57461929321289,13.508731842041016,5.224400043487549,68.88220977783203,34.753814697265625,109227.0,20333.83562443324,175109.60395447537
2023-01-10,17.913524627685547,13.633234024047852,5.253699779510498,69.73168182373047,34.414710998535156,110912.0,20590.56286084652,177071.23094750568
2023-01-11,18.224763870239258,13.740758895874023,5.198299884796143,69.48577117919922,35.37702941894531,111763.0,20635.223764096736,176601.90290375613
2023-01-12,17.96885108947754,13.938836097717285,5.1585001945495605,69.85089874267578,35.294551849365234,111877.0,20547.182816916145,176368.9604485184
2023-01-13,17.878936767578125,13.904882431030273,5.107699871063232,69.91051483154297,35.716148376464844,110916.0,20426.151926289196,175207.43348181993
2023-01-16,17.685279846191406,13.604940414428711,5.080699920654297,68.74061584472656,34.543025970458984,109213.0,20318.176692235284,174281.26472979784
2023-01-17,18.051855087280273,14.44251537322998,5.145999908447266,68.65118408203125,35.11125564575195,111439.0,20537.531103854068,174505.2390359938
2023-01-18,18.37692642211914,14.187848091125488,5.099599838256836,69.55284118652344,34.81797790527344,112452.0,20035.61436834233,169801.17661131918
2023-01-19,18.37692642211914,14.651908874511719,5.185299873352051,69.85089874267578,34.744651794433594,113006.0,20216.706917595584,171345.9454911463
2023-01-20,18.051855087280273,14.92355728149414,5.172999858856201,70.03717803955078,34.213069915771484,112301.0,20550.311524984078,172651.39616816305
2023-01-23,17.498538970947266,15.161246299743652,5.206299781799316,70.26817321777344,34.24974822998047,111709.0,20928.336230931338,175085.56356864795
2023-01-24,17.657617568969727,15.053716659545898,5.205900192260742,71.01334381103516,34.10309600830078,113028.0,20911.840523107443,175615.63373024762
2023-01-25,17.71986961364746,15.246133804321289,5.138400077819824,71.68396759033203,35.48701858520508,114195.0,20636.94501000247,173389.34927906469
2023-01-26,17.616121292114258,14.855640411376953,5.072199821472168,73.02525329589844,35.01960372924805,114109.0,20595.311974367825,172198.19213361666
2023-01-27,17.242633819580078,14.499107360839844,5.062745094299316,71.02823638916016,34.744651794433594,112502.0,20608.207967696246,172022.34834106266
2023-01-30,17.249547958374023,14.572676658630371,5.1072001457214355,70.7748794555664,34.23141098022461,111888.0,20519.555629225215,172199.92616330273
2023-01-31,17.519289016723633,14.753777503967285,5.1149001121521,70.42466735839844,35.047096252441406,113532.0,20851.402296701213,174346.6850236021
2023-02-01,17.289268493652344,14.550041198730469,5.072199821472168,69.64225769042969,35.184566497802734,112303.0,20893.456028473563,172926.3103806451
2023-02-02,17.448450088500977,13.8765869140625,5.053500175476074,66.42317962646484,34.86380386352539,109935.0,21122.416709033772,172091.59887213632
2023-02-03,17.38615608215332,14.029388427734375,5.049200057983398,66.2816162109375,34.744651794433594,108490.0,20885.91495722998,171299.22033745795
2023-02-06,17.393083572387695,14.5896577835083,5.149799823760986,65.45447540283203,34.43304443359375,108456.0,21171.239461795427,174531.9664091114
2023-02-07,16.991647720336914,14.499107360839844,5.145699977874756,65.88666534423828,34.524688720703125,107920.0,21426.694707870483,175760.0862134155
2023-02-08,18.396663665771484,14.742456436157227,5.2093000411987305,66.11022186279297,34.515525817871094,109882.0,21451.167555441614,176850.58814514056
2023-02-09,17.939855575561523,14.674544334411621,5.19950008392334,65.86431884765625,34.80880355834961,107783.0,21221.75959253311,175222.52320125327
2023-02-10,17.85679817199707,15.121628761291504,5.2895002365112305,64.67951965332031,35.37702941894531,108150.0,21636.488930818625,179151.5091960095
2023-02-13,18.486637115478516,15.166902542114258,5.213482856750488,64.6124496459961,35.35871505737305,108846.0,21569.6906920569,178540.56733926386
2023-02-14,18.258230209350586,15.110312461853027,5.158400058746338,64.90306854248047,35.15707778930664,107659.0,21335.812630482484,175846.08995261975
2023-02-15,18.52816390991211,15.132946968078613,5.191500186920166,66.31886291503906,35.6336669921875,109442.0,21532.26668225252,177175.7820100803
2023-02-16,18.666593551635742,15.19520092010498,5.2179999351501465,66.46044158935547,35.54200744628906,109905.0,21343.758656124235,175830.1692678891
2023-02-17,18.604299545288086,14.963171005249023,5.216800212860107,65.59606170654297,36.31187438964844,109303.0,21279.798038783367,176467.09092847817
2023-02-20,18.604299545288086,14.963171005249023,5.165168762207031,65.59606170654297,36.31187438964844,109303.0,21069.18870020099,174720.56978037953
2023-02-21,18.604299545288086,14.963171005249023,5.1666998863220215,65.59606170654297,36.31187438964844,109303.0,20653.05657769495,171170.64807959832
2023-02-22,18.258230209350586,14.578335762023926,5.166500091552734,65.09680938720703,35.39591979980469,107152.0,20619.760442662053,170727.4597031027
2023-02-23,18.32744598388672,15.025423049926758,5.151199817657471,64.7912826538086,36.17019271850586,107720.0,20668.262404516223,170782.41595150717
2023-02-24,17.76683235168457,14.65756607055664,5.136199951171875,63.36804962158203,35.81993103027344,105873.0,20390.9194547832,168554.27253198624
2023-02-27,17.538419723510742,14.79904842376709,5.207799911499023,63.36804962158203,35.76462173461914,105711.0,20738.70906871045,171279.79917756468
2023-02-28,17.600717544555664,14.284052848815918,5.199699878692627,63.57669448852539,36.096458435058594,104932.0,20643.58796560834,169805.03496623598
2023-03-01,17.31511878967285,14.318007469177246,5.235899925231934,66.46788787841797,36.299251556396484,104385.0,20689.082043112023,171014.12479582801
2023-03-02,16.7471866607666,13.94449520111084,5.178299903869629,66.31886291503906,36.096458435058594,103326.0,20616.624827964697,170902.3849765733
2023-03-03,16.767963409423828,14.544382095336914,5.1996002197265625,66.54240417480469,35.801483154296875,103866.0,21035.710074383765,173619.68844938278
2023-03-06,17.14889144897461,14.69152545928955,5.194399833679199,64.1951675415039,36.345333099365234,104700.0,21029.111768851057,173656.2736802809
2023-03-07,17.197376251220703,14.204822540283203,5.152200222015381,63.584136962890625,36.492820739746094,104228.0,20538.577002808917,169283.0653368272
2023-03-08,17.412094116210938,14.3859224319458,5.190000057220459,64.16535949707031,37.01823043823242,106540.0,20718.53217910824,170223.6897673644
